mmc,omc_native,omc_ourmethod
0.9402959922324053,0.9871974945040982,0.9926672781486798
0.9971825593910645,0.9828966138460187,0.9874700323758158
0.9790747666370446,0.9750814184052656,0.9737920296452225
0.989768317778089,0.9749748011986101,0.9713528209931613
0.9876715056456015,0.9807742664369996,0.9819169496720076
0.9667293738203709,0.981221658185654,0.9869346188342731
0.9855084151511126,0.9884447122880731,0.9924856483479106
0.99398005294243,0.9882148805724378,0.9910250620301739
0.9956025182835662,0.9855680632490941,0.9902846782533844
0.9533616771758509,0.9617371999147795,0.946827533976819
0.9813009370648971,0.9882635610129384,0.9965370711856926
0.998278455827938,0.9903720840461433,0.9963942189273265
